IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Middle_East,SAU,Saudi Arabia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.005579413,0.011158827,0.01673824,0.022317653,0.027897067,0.031624196,0.035649206,0.08956042,0.136802256,0.211779308,0.282529199,0.33322089,0.349966408,0.382987606,0.402670485,0.409714551,0.401523828,0.413615659,0.436168259,0.472351389,0.495960576,0.523408882,0.552489089,0.579201656,0.606948683,0.634178479
Non-Annex_I,Middle_East,SAU,Saudi Arabia,2.G,Other Product Manufacture and Use,SF6,fossil,0.10215,0.10161,0.09293,0.07737,0.0628,0.05112,0.05155,0.04988,0.04823,0.05273,0.05291,0.05859,0.06557,0.07143,0.07585,0.08259,0.08747,0.09234,0.09715,0.10211,0.10703,0.11193,0.11683,0.12173,0.12663,0.13153,0.13643,0.14133,0.14622,0.151116667,0.156012222,0.161065859,0.166285624,0.171341943,0.176479985
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.C,Metal Industry,C2F6,fossil,0.02368,0.024198,0.024753,0.009509,0.0025345,0.00689835,0.015199,0.0327236,0.0311548,0.029858,0.0318853,0.0280039,0.0373809,0.0268511,0.0370558,0.0291315,0.0379897,0.0383829,0.0150543,0.00780312,0.0105015,0.0103979,0.00830424,0.00426764,0.00560248,0.00314493,0.00350235,0.00354411,0.00361467,0.005947594,0.004488283,0.005103375,0.005802761,0.005754483,0.006080038
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.C,Metal Industry,CF4,fossil,0.09408,0.096138,0.098343,0.037779,0.0100695,0.0271856,0.0598976,0.12896,0.123545,0.118947,0.126968,0.111367,0.148852,0.106237,0.147302,0.115824,0.0998448,0.152721,0.0713683,0.0338988,0.0328172,0.0334217,0.0263342,0.0126591,0.0129584,0.0118147,0.0122582,0.0124044,0.0126513,0.020816504,0.015708935,0.017861744,0.020309581,0.020140606,0.021280038
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,0.000160795,0.00254907,0.0262961,0.0948544,0.196113,0.314965,0.402305,0.445216,0.542703,0.657373,0.873436,1.08282,1.31595,1.18232,1.17575,1.19621,0.68579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.0570203,0.0765024,0.107441,0.128095,0.156071,0.186074,0.210347,0.231645,0.248543,0.294646,0.386533,0.430063,0.411826,0.387702,0.418151,0.439508,0.335467,0.295413,0.25536,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335,0.2353335
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,2.79593E-05,0.000614369,0.001682848,0.002872777,0.004118271,0.00538847,0.006934607,0.00860126,0.008872778,0.008483694,0.008507149,0.00876619,0.007774974,0.007500644,0.007702373,0.008072241,0.008442108,0.008811975,0.009769152,0.010677129,0.011728969,0.0127013,0.013678683,0.014679201,0.015662612,0.016649716,0.017634973
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,4.56475E-05,0.00018407,0.000244922,0.000305325,0.00103552,0.001765715,0.002495911,0.003226106,0.003956301,0.004686496,0.01071603,0.014779855,0.017935865,0.021531285,0.025627464,0.030500577,0.031144888,0.031789198,0.032433509,0.03307782,0.03372213,0.034366441,0.035010751,0.035655062,0.041435193,0.04942209,0.058010472,0.065370095,0.074754442,0.083198559,0.091594588,0.100336086,0.108863301,0.117418215,0.125959279
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,3.39524E-05,0.000085363,0.000198331,0.000419654,0.000656781,0.000992599,0.001400084,0.001850023,0.002262273,0.002732862,0.003248774,0.003676688,0.004511759,0.00495775,0.005224183,0.005555683,0.005649816,0.005555545,0.005744102,0.005932658,0.006121215,0.006309772,0.006498329,0.007584077,0.008859521,0.01042846,0.011738504,0.013123313,0.014544576,0.015916615,0.017309319,0.01869169
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,1.03341E-05,0.00113292,0.002227634,0.003262512,0.004498489,0.005721233,0.006940868,0.008070281,0.009346921,0.010520784,0.011300731,0.010653074,0.011363303,0.012024501,0.01191627,0.010813879,0.012829687,0.014845494,0.016861302,0.018877109,0.020495612,0.020868261,0.020058513,0.020653623,0.020844588,0.02075209,0.020709731,0.022126251,0.023135772,0.023930333,0.025003867,0.025963072,0.026905505,0.027897229,0.028864308
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,0.000013291,5.54952E-05,0.000112228,0.000220671,0.000341195,0.000526521,0.000720514,0.000931103,0.001154348,0.001358338,0.001386767,0.001522528,0.001588723,0.001600308,0.001642972,0.00169328,0.001672371,0.001642112,0.001712846,0.00179897,0.001867454,0.001952833,0.002017416,0.002115226,0.002197817,0.002279478,0.002366832,0.0024507,0.002534995,0.002619077
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,7.42626E-06,0.000848513,0.00077547,0.0008227,0.001654603,0.002317997,0.003458811,0.004369088,0.005030008,0.005301817,0.005573535,0.005430314,0.00577788,0.006306103,0.00651485,0.00717929,0.007592873,0.008021796,0.008524112,0.008972386,0.009432223,0.009902366,0.010367356
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000229856,0.000459711,0.000689526,0.000919323,0.00114911,0.001378887,0.001518964,0.001210574,0.001229611,0.001248647,0.001267684,0.002606882,0.00202058,0.00150781,0.001468156,0.001957881,0.002481341,0.002481341,0.002481341,0.002481341,0.002481341,0.002481341,0.002481341,0.002481341,0.002481341,0.002481341
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,3.19106E-05,6.38212E-05,9.57317E-05,0.000127642,0.000159553,0.00018087,0.00020389,0.000512227,0.000782419,0.001211239,0.001615882,0.001905805,0.002001578,0.002190438,0.002303011,0.002343298,0.002296453,0.00236561,0.002494596,0.00270154,0.002836569,0.002993555,0.003159875,0.003312653,0.003471348,0.003627085
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000175245,0.00385078,0.010547853,0.018006154,0.025812735,0.033774157,0.043465124,0.053911469,0.055613308,0.053174583,0.053321597,0.054945228,0.048732425,0.047012963,0.048277375,0.050595651,0.052913926,0.055232202,0.061231649,0.066922721,0.073515503,0.079609937,0.085736033,0.092007136,0.098171014,0.10435804,0.110533492
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0.000286112,0.001153726,0.001535135,0.001913732,0.006490492,0.011067251,0.01564401,0.02022077,0.024797529,0.029374289,0.067166544,0.092638021,0.112419437,0.134955021,0.160629285,0.191173262,0.195211708,0.199250155,0.203288601,0.207327047,0.211365494,0.21540394,0.219442387,0.223480833,0.259709867,0.309770598,0.363601353,0.409730417,0.46855016,0.521476681,0.57410179,0.628892248,0.68233961,0.735960586,0.789494756
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0.000212809,0.000535043,0.001243113,0.002630329,0.004116607,0.006221466,0.008775525,0.011595678,0.014179607,0.017129191,0.020362853,0.023044955,0.028279058,0.031074469,0.032744436,0.034822226,0.035412239,0.03482136,0.036003208,0.037185055,0.038366903,0.03954875,0.040730597,0.04753591,0.055530213,0.065364099,0.073575266,0.082255052,0.091163331,0.099763075,0.108492345,0.117156852
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,6.47729E-05,0.007100982,0.013962489,0.020448958,0.028195889,0.03585987,0.043504372,0.050583369,0.058585163,0.065942772,0.070831366,0.066771946,0.071223557,0.075367853,0.074689477,0.067779849,0.080414643,0.093049437,0.10568423,0.118319024,0.128463568,0.130799279,0.125723892,0.129453957,0.130650898,0.130071135,0.129805637,0.138684182,0.145011716,0.14999191,0.156720667,0.162732829,0.168639867,0.174855852,0.180917364
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,8.33059E-05,0.000347836,0.000703429,0.001383131,0.002138564,0.00330016,0.00451608,0.005836023,0.00723529,0.008513869,0.008692056,0.009542987,0.009957888,0.010030502,0.010297916,0.010613236,0.01048218,0.010292522,0.010735876,0.011275688,0.011704936,0.01224008,0.012644875,0.013257932,0.013775597,0.014287436,0.014834957,0.015360632,0.015888977,0.016415987
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,4.65467E-05,0.005318357,0.004860535,0.005156568,0.010370814,0.014528876,0.021679335,0.02738482,0.031527371,0.033231034,0.034934124,0.034036432,0.036214927,0.039525753,0.04083415,0.044998764,0.047591046,0.050279477,0.053427919,0.056237638,0.059119835,0.062066621,0.064981113
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.001440703,0.002881405,0.004321848,0.005762183,0.007202457,0.008642666,0.009520647,0.007587705,0.007707024,0.007826343,0.007945662,0.016339564,0.012664709,0.009450736,0.009202189,0.01227172,0.015552691,0.015552691,0.015552691,0.015552691,0.015552691,0.015552691,0.015552691,0.015552691,0.015552691,0.015552691
Non-Annex_I,Eastern_Africa,SDN,Sudan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.000200011,0.000400022,0.000600033,0.000800044,0.001000055,0.001133665,0.001277954,0.003210565,0.004904091,0.007591871,0.010128115,0.011945312,0.012545606,0.013729351,0.014434943,0.014687459,0.014393838,0.014827306,0.015635772,0.016932866,0.017779209,0.018763176,0.019805644,0.020763237,0.021757913,0.022734048
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000120325,0.002643983,0.007242258,0.0123632,0.017723274,0.023189663,0.029843575,0.037016137,0.038184636,0.036510184,0.036611125,0.037725926,0.033460155,0.032279556,0.033147713,0.034739464,0.036331214,0.037922965,0.042042243,0.045949788,0.050476457,0.054660954,0.058867191,0.063172993,0.067405171,0.071653243,0.075893369
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0.000196447,0.00079216,0.001054038,0.001313987,0.004456435,0.007598882,0.010741329,0.013883776,0.017026224,0.020168671,0.0461172,0.063606162,0.077188274,0.092661425,0.110289623,0.131261413,0.13403425,0.136807086,0.139579923,0.142352759,0.145125595,0.147898432,0.150671268,0.153444105,0.178319311,0.212691493,0.249652211,0.281324873,0.321711079,0.358050941,0.394183851,0.43180351,0.468500987,0.50531767,0.542074749
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0.000146116,0.000367366,0.000853533,0.00180601,0.002826502,0.004271719,0.006025361,0.007961705,0.009735855,0.011761069,0.013981332,0.015822889,0.019416675,0.021336031,0.022482647,0.023909278,0.024314386,0.023908683,0.024720151,0.025531619,0.026343087,0.027154555,0.027966023,0.032638617,0.038127582,0.044879623,0.05051749,0.056477114,0.062593625,0.068498292,0.074491892,0.080441026
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,4.44737E-05,0.004875603,0.00958678,0.014040452,0.01935957,0.024621734,0.029870523,0.034731031,0.04022514,0.045276946,0.048633502,0.045846265,0.048902784,0.051748298,0.051282518,0.046538301,0.055213473,0.063888645,0.072563816,0.081238988,0.08820433,0.089808052,0.086323242,0.088884341,0.089706172,0.089308101,0.089125808,0.095221903,0.099566449,0.102985898,0.107605928,0.111733937,0.115789766,0.120057722,0.124219615
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,5.71986E-05,0.000238828,0.000482981,0.000949671,0.001468359,0.002265922,0.003100784,0.00400707,0.00496782,0.005845705,0.00596805,0.006552308,0.006837182,0.00688704,0.007070649,0.007287151,0.007197166,0.007066945,0.007371357,0.007741997,0.008036723,0.008404157,0.008682094,0.009103025,0.009458459,0.009809893,0.010185826,0.01054676,0.010909527,0.011271377
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,3.19594E-05,0.003651636,0.003337291,0.00354055,0.007120701,0.009975667,0.014885242,0.018802683,0.021646998,0.02281675,0.023986108,0.023369744,0.02486552,0.027138765,0.028037123,0.030896588,0.032676473,0.034522376,0.036684127,0.038613306,0.04059225,0.042615542,0.04461666
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.0009892,0.001978401,0.002967423,0.003956371,0.004945277,0.005934138,0.006536969,0.005209792,0.005291717,0.005373643,0.005455568,0.011218903,0.008695712,0.006488967,0.006318312,0.008425882,0.010678629,0.010678629,0.010678629,0.010678629,0.010678629,0.010678629,0.010678629,0.010678629,0.010678629,0.010678629
Non-Annex_I,Western_Africa,SEN,Senegal,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.000137329,0.000274659,0.000411988,0.000549318,0.000686647,0.000778385,0.000877455,0.002204405,0.003367197,0.005212652,0.006954062,0.008201767,0.008613935,0.009426705,0.009911172,0.010084552,0.009882948,0.010180572,0.010735673,0.01162627,0.012207377,0.012882979,0.013598748,0.01425624,0.014939195,0.015609418
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,c-C4F8,fossil,4.71138E-05,5.76696E-05,6.82253E-05,7.87811E-05,8.93368E-05,9.98926E-05,0.000110448,0.000121004,0.00013156,0.000142116,0.000152671,0.000141876,0.000139306,0.000181972,0.000240573,0.000253938,0.000288893,7.76208E-05,6.11713E-05,0.000431798,0.00043591,0.00044327,0.00045063,0.000776145,0.00110166,0.001732135,0.00236261,0.002638382,0.002749876,0.003089123,0.003331294,0.003562265,0.003833061,0.00408104,0.004340428
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,C2F6,fossil,0.007256295,0.008882052,0.010507809,0.012133566,0.013759322,0.015385079,0.017010836,0.018636592,0.020262349,0.021888106,0.023513863,0.019922473,0.023622555,0.037725438,0.036670213,0.04525241,0.049255926,0.024691367,0.025443159,0.03105895,0.04999866,0.04597254,0.04194642,0.042037305,0.04212819,0.041757215,0.04138624,0.04621698,0.048170046,0.050307656,0.053281462,0.055636289,0.058125037,0.06073083,0.063278101
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,C3F8,fossil,0.000842348,0.001031074,0.0012198,0.001408526,0.001597252,0.001785979,0.001974705,0.002163431,0.002352157,0.002540883,0.002729609,0.002312703,0.002742227,0.004379362,0.004256866,0.005253131,0.00571788,0.0028663,0.002953572,0.003605482,0.0058041,0.00741124,0.00901838,0.009657355,0.01029633,0.007243485,0.00419064,0.004679785,0.004877547,0.004088901,0.004054988,0.003846722,0.003503114,0.003307852,0.003038417
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,CF4,fossil,0.010795529,0.013214244,0.015632958,0.018051672,0.020470386,0.0228891,0.025307814,0.027726528,0.030145243,0.032563957,0.034982671,0.029639593,0.035144378,0.056125895,0.054555987,0.067324123,0.07328034,0.036734499,0.037852975,0.04620785,0.07438534,0.07395197,0.0735186,0.08888178,0.10424496,0.10613348,0.108022,0.120630687,0.125728374,0.132260005,0.14033934,0.146908892,0.153969064,0.161205417,0.16835368
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,9.72916E-05,0.00167741,0.0158158,0.0570602,0.115498,0.177442,0.222845,0.244535,0.277975,0.313041,0.365731,0.385964,0.411997,0.382648,0.378302,0.37891,0.0402743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.0345011,0.0503423,0.0646207,0.0770563,0.0919159,0.104828,0.116516,0.127231,0.127304,0.140311,0.161852,0.153294,0.128934,0.125476,0.134542,0.139218,0.0839327,0.0606438,0.0373549,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045,0.02571045
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000719288,0.015805386,0.043293276,0.0739056,0.105947426,0.138624793,0.178401011,0.221277655,0.228262787,0.218253131,0.218856544,0.225520679,0.200020456,0.192962987,0.19815272,0.207667998,0.217183276,0.226698554,0.251323063,0.27468186,0.301741696,0.326756077,0.351900415,0.377639933,0.402939345,0.428333768,0.453680685
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0.001174336,0.004735428,0.006300905,0.007854845,0.026639986,0.045425128,0.064210269,0.08299541,0.101780552,0.120565693,0.275682626,0.380229369,0.461421469,0.553917949,0.659297027,0.784663663,0.801239319,0.817814974,0.83439063,0.850966286,0.867541941,0.884117597,0.900693253,0.917268909,1.065969655,1.271442095,1.49238846,1.681723516,1.923147002,2.140381971,2.356379808,2.581265239,2.800637984,3.020723322,3.240452364
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0.000873465,0.002196064,0.00510231,0.010796091,0.016896463,0.025535782,0.036018823,0.047594035,0.058199678,0.070306139,0.083578586,0.094587174,0.116070359,0.12754402,0.134398339,0.142926555,0.145348238,0.142923001,0.14777385,0.152624699,0.157475549,0.162326398,0.167177247,0.195109406,0.22792173,0.268284554,0.30198699,0.337612851,0.374176558,0.409473892,0.44530286,0.480866011
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0.000265858,0.029145721,0.057308527,0.083932,0.115728994,0.147185524,0.178562103,0.207617587,0.240460659,0.270659695,0.29072475,0.274063009,0.292334487,0.309344598,0.306560228,0.278199912,0.330058961,0.38191801,0.43377706,0.485636109,0.527274017,0.536860858,0.516029116,0.531339035,0.536251832,0.533872216,0.532782491,0.569224153,0.595195286,0.615636309,0.643254249,0.667930947,0.692176168,0.717689454,0.742568707
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,0.000341926,0.001427681,0.002887197,0.005677011,0.008777659,0.013545386,0.018536084,0.023953743,0.029696984,0.034944862,0.035676228,0.039168843,0.040871787,0.04116983,0.042267422,0.043561638,0.043023723,0.04224528,0.044065011,0.04628065,0.048042483,0.050238959,0.051900428,0.054416699,0.056541438,0.058642264,0.060889543,0.063047157,0.06521573,0.067378824
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,HFC-23,fossil,0.000265601,0.000315653,0.000365706,0.000415759,0.000465812,0.000515865,0.000565918,0.00061597,0.000666023,0.000716076,0.000766129,0.000629032,0.002572581,0.002241935,0.001467742,0.001935484,0.002508065,0.000653226,0.000717742,0.001967742,0.00340726,0.00332232,0.00323738,0.004061805,0.00488623,0.005340555,0.00579488,0.006300125,0.006266772,0.006575511,0.006835721,0.007014253,0.007263414,0.007492715,0.007731946
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0.000191049,0.021829003,0.01994989,0.021164945,0.042566625,0.059633239,0.088982038,0.112399993,0.12940294,0.136395562,0.143385836,0.139701292,0.148642846,0.162232008,0.167602277,0.184695783,0.195335706,0.206370272,0.219292937,0.230825322,0.242655194,0.254750167,0.26671259
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108,0.00008786,0.00006772,0.000173835,0.00027995,0.000366525,0.0004531,0.000492605,0.000489997,0.000531154,0.000557172,0.000578695,0.000608261,0.000633963,0.000661597
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.005913312,0.011826623,0.017738869,0.02365067,0.029562222,0.035473507,0.039077149,0.031143459,0.031633199,0.032122939,0.032612679,0.067065143,0.051981836,0.038790199,0.037770048,0.050368825,0.063835453,0.063835453,0.063835453,0.063835453,0.063835453,0.063835453,0.063835453,0.063835453,0.063835453,0.063835453
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.000820938,0.001641875,0.002462813,0.003283751,0.004104689,0.004653087,0.005245315,0.013177645,0.020128663,0.031160556,0.041570477,0.049029097,0.051492981,0.056351618,0.059247696,0.060284139,0.059078981,0.060858136,0.064176456,0.06950033,0.072974113,0.077012772,0.081291544,0.085221949,0.089304561,0.093311069
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,NF3,fossil,0,0,0,0,3.13953E-05,0.000725956,0.001420516,0.002115077,0.002809637,0.003504197,0.004198758,0.002459627,0.005397516,0.009347826,0.010720497,0.015503106,0.01957764,0.000322981,0.00031677,0.003708075,0.004596273,0.005080745,0.006024845,0.008813665,0.010223602,0.011186335,0.0136964,0.024304348,0.02368323,0.027848862,0.032566349,0.035320349,0.039199389,0.042982898,0.046814172
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.E,Electronics Industry,SF6,fossil,0,0,0.000073563,0.000222346,0.00037113,0.000519913,0.000668696,0.00081748,0.000966263,0.001115046,0.00126383,0.001174468,0.001153191,0.001506383,0.001991489,0.002102128,0.002391489,0.000642553,0.000506383,0.003574468,0.00360889,0.003944681,0.00373749,0.005885106,0.00614997,0.004382979,0.0038679,0.004259574,0.005408511,0.005750355,0.00637784,0.007083929,0.007642401,0.008273083,0.008867661
Non-Annex_I,Southeastern Asia,SGP,Singapore,2.G,Other Product Manufacture and Use,SF6,fossil,0.0146,0.01813,0.01747,0.01607,0.01388,0.01309,0.01164,0.01049,0.01022,0.01131,0.00912,0.0093,0.01027,0.01022,0.00822,0.00784,0.00796,0.00834,0.00868,0.00906,0.00939,0.00973,0.01009,0.01044,0.01079,0.01114,0.01149,0.01184,0.01218,0.012526667,0.012872222,0.013226331,0.013592129,0.013947283,0.014307759
Non-Annex_I,Western_Africa,SLE,Sierra Leone,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,1.40226E-07,2.29315E-06,1.27488E-05,4.07406E-05,6.84854E-05,7.88094E-05,8.15089E-05,4.58905E-05,4.27599E-05,3.32393E-05,2.21987E-05,9.18307E-05,0.000265181,0.000421845,0.000614904,0.000866552,0.00132416,0.00148052,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687,0.00163687
Non-Annex_I,Western_Africa,SLE,Sierra Leone,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,4.97262E-05,6.88215E-05,5.20894E-05,5.50174E-05,5.45024E-05,4.65589E-05,4.26172E-05,2.38766E-05,1.95827E-05,1.48985E-05,9.82389E-06,3.64724E-05,8.29884E-05,0.000138329,0.000218688,0.000318387,0.000344295,0.000403509,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722,0.000462722
Non-Annex_I,Rest Central America,SLV,El Salvador,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,2.9491E-08,5.05454E-07,5.16686E-06,1.93587E-05,0.000040003,6.46922E-05,0.00172051,0.00323673,0.00510497,0.00676026,0.0117993,0.0125372,0.013139,0.0120585,0.0113158,0.0110941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Rest Central America,SLV,El Salvador,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,1.04579E-05,1.51696E-05,2.11109E-05,2.61427E-05,3.18353E-05,3.82187E-05,0.000899576,0.00168406,0.00233792,0.00303007,0.00522171,0.0049794,0.00411184,0.00395417,0.00402444,0.00407617,0.00224929,0.0014063,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315,0.000563315
Non-Annex_I,Rest Central America,SLV,El Salvador,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,3.89434E-05,0.000855729,0.002343967,0.004001367,0.005736163,0.007505368,0.009658916,0.011980327,0.012358513,0.011816574,0.011849244,0.012210051,0.010829428,0.010447325,0.010728306,0.011243478,0.01175865,0.012273823,0.013607033,0.014871716,0.016336779,0.017691098,0.019052453,0.020446031,0.021815782,0.023190677,0.024563
