scenario,Region_Group,Year,Final_Growth_Rate,Final_Growth_Rate_Pct
SSP1,02_CHN,2043,-0.0037161170628379203,-0.37161170628379203
SSP1,02_CHN,2044,-0.0039270350129596565,-0.39270350129596565
SSP1,02_CHN,2045,-0.00415257139723868,-0.415257139723868
SSP1,02_CHN,2046,-0.0044248735540655115,-0.44248735540655115
SSP1,02_CHN,2047,-0.004724051482893898,-0.47240514828938984
SSP1,02_CHN,2048,-0.0050082568619892465,-0.5008256861989246
SSP1,02_CHN,2049,-0.005277414999743324,-0.5277414999743324
SSP1,02_CHN,2050,-0.005531404547867824,-0.5531404547867824
SSP1,03_JPN,2019,-0.0014036637200243174,-0.14036637200243174
SSP1,03_JPN,2020,-0.0029376228945061644,-0.29376228945061644
SSP1,03_JPN,2021,-0.004588962545837627,-0.4588962545837627
SSP1,03_JPN,2022,-0.004428683522494814,-0.4428683522494814
SSP1,03_JPN,2023,-0.004861850577265625,-0.4861850577265625
SSP1,03_JPN,2024,-0.004347041138675012,-0.4347041138675012
SSP1,03_JPN,2025,-0.00500439275143949,-0.500439275143949
SSP1,03_JPN,2026,-0.004617223604264198,-0.4617223604264198
SSP1,03_JPN,2027,-0.004480563957107053,-0.4480563957107053
SSP1,03_JPN,2028,-0.004426458595949367,-0.44264585959493674
SSP1,03_JPN,2029,-0.00445643122097894,-0.44564312209789403
SSP1,03_JPN,2030,-0.004571991322008917,-0.4571991322008917
SSP1,03_JPN,2031,-0.004687733094714597,-0.4687733094714597
SSP1,03_JPN,2032,-0.004748472458335429,-0.4748472458335429
SSP1,03_JPN,2033,-0.004813236821220812,-0.4813236821220812
SSP1,03_JPN,2034,-0.004882107665905355,-0.4882107665905355
SSP1,03_JPN,2035,-0.004955169980984331,-0.4955169980984331
SSP1,03_JPN,2036,-0.0050457445661302724,-0.5045744566130272
SSP1,03_JPN,2037,-0.005136518047103689,-0.5136518047103689
SSP1,03_JPN,2038,-0.005205254896364031,-0.5205254896364031
SSP1,03_JPN,2039,-0.005251502546924303,-0.5251502546924303
SSP1,03_JPN,2040,-0.0052747877971267565,-0.5274787797126756
SSP1,03_JPN,2041,-0.00531512593505179,-0.531512593505179
SSP1,03_JPN,2042,-0.005371889990959056,-0.5371889990959056
SSP1,03_JPN,2043,-0.005403995534560835,-0.5403995534560835
SSP1,03_JPN,2044,-0.005410905297943858,-0.5410905297943858
SSP1,03_JPN,2045,-0.005392067825945701,-0.5392067825945701
SSP1,03_JPN,2046,-0.005373382253876624,-0.5373382253876624
SSP1,03_JPN,2047,-0.005371998954447954,-0.5371998954447954
SSP1,03_JPN,2048,-0.005370168350854354,-0.5370168350854354
SSP1,03_JPN,2049,-0.005367881878415415,-0.5367881878415415
SSP1,03_JPN,2050,-0.005365130873464685,-0.5365130873464685
SSP1,04_RUS,2019,0.0003795441461940108,0.03795441461940108
SSP1,04_RUS,2020,-0.0014309954664415425,-0.14309954664415425
SSP1,04_RUS,2021,-0.0034313435378922064,-0.34313435378922064
SSP1,04_RUS,2022,-0.003522213505542826,-0.3522213505542826
SSP1,04_RUS,2023,-0.0028481124179200457,-0.28481124179200457
SSP1,04_RUS,2024,-0.002032168980699134,-0.2032168980699134
SSP1,04_RUS,2025,-0.0007903634839225848,-0.07903634839225848
SSP1,04_RUS,2026,-0.001357110171596565,-0.1357110171596565
SSP1,04_RUS,2027,-0.002177167369197708,-0.21771673691977078
SSP1,04_RUS,2028,-0.002631079994942609,-0.2631079994942609
SSP1,04_RUS,2029,-0.0027165536960797043,-0.27165536960797043
SSP1,04_RUS,2030,-0.00242987316668819,-0.242987316668819
SSP1,04_RUS,2031,-0.002174522677384605,-0.2174522677384605
SSP1,04_RUS,2032,-0.0021693045535561284,-0.21693045535561284
SSP1,04_RUS,2033,-0.0021168114566131324,-0.21168114566131324
SSP1,04_RUS,2034,-0.002016640508719858,-0.2016640508719858
SSP1,04_RUS,2035,-0.0018684163127038467,-0.18684163127038467
SSP1,04_RUS,2036,-0.001761911436961694,-0.1761911436961694
SSP1,04_RUS,2037,-0.0017019123436421424,-0.17019123436421424
SSP1,04_RUS,2038,-0.0016005742099558518,-0.16005742099558518
SSP1,04_RUS,2039,-0.0014576446170818658,-0.14576446170818658
SSP1,04_RUS,2040,-0.0012729156884283555,-0.12729156884283555
SSP1,04_RUS,2041,-0.0011066581759815453,-0.11066581759815453
SSP1,04_RUS,2042,-0.0009997641575112404,-0.09997641575112404
SSP1,04_RUS,2043,-0.0009123735846555681,-0.0912373584655568
SSP1,04_RUS,2044,-0.0008445902337906874,-0.08445902337906874
SSP1,04_RUS,2045,-0.0007965016990167939,-0.07965016990167939
SSP1,04_RUS,2046,-0.0007606799660178076,-0.07606799660178076
SSP1,04_RUS,2047,-0.0007203588969219021,-0.07203588969219021
SSP1,04_RUS,2048,-0.000674632953905574,-0.0674632953905574
SSP1,04_RUS,2049,-0.000623492742208076,-0.062349274220807605
SSP1,04_RUS,2050,-0.0005669313763153605,-0.05669313763153605
SSP1,05_MNG,2019,0.01854130165024559,1.854130165024559
SSP1,05_MNG,2020,0.018218163200540483,1.8218163200540483
SSP1,05_MNG,2021,0.016992345524951213,1.6992345524951213
SSP1,05_MNG,2022,0.014778613374959892,1.4778613374959892
SSP1,05_MNG,2023,0.013803284341192157,1.3803284341192157
SSP1,05_MNG,2024,0.012536967003672572,1.2536967003672572
SSP1,05_MNG,2025,0.012442415172092547,1.2442415172092547
SSP1,05_MNG,2026,0.011654559925722507,1.1654559925722507
SSP1,05_MNG,2027,0.010885033087500773,1.0885033087500773
SSP1,05_MNG,2028,0.010304009141778092,1.0304009141778092
SSP1,05_MNG,2029,0.009902761823330053,0.9902761823330053
SSP1,05_MNG,2030,0.009673735400628658,0.9673735400628658
SSP1,05_MNG,2031,0.009449781928752676,0.9449781928752676
SSP1,05_MNG,2032,0.009138707920135714,0.9138707920135714
SSP1,05_MNG,2033,0.008855505695927857,0.8855505695927857
SSP1,05_MNG,2034,0.008599067113588266,0.8599067113588266
SSP1,05_MNG,2035,0.008368376096417052,0.8368376096417052
SSP1,05_MNG,2036,0.008099001061128597,0.8099001061128597
SSP1,05_MNG,2037,0.00783044644523656,0.7830446445236561
SSP1,05_MNG,2038,0.007644088609844779,0.7644088609844779
SSP1,05_MNG,2039,0.007537342561051208,0.7537342561051208
SSP1,05_MNG,2040,0.007507805350218222,0.7507805350218222
SSP1,05_MNG,2041,0.007529573445235416,0.7529573445235416
SSP1,05_MNG,2042,0.007501196405172994,0.7501196405172994
SSP1,05_MNG,2043,0.0073978330526836,0.73978330526836
SSP1,05_MNG,2044,0.007221693428916209,0.7221693428916209
SSP1,05_MNG,2045,0.006974861366215279,0.6974861366215279
SSP1,05_MNG,2046,0.006742573220418047,0.6742573220418047
SSP1,05_MNG,2047,0.006570309313716827,0.6570309313716827
SSP1,05_MNG,2048,0.00639703250971424,0.639703250971424
SSP1,05_MNG,2049,0.0062227227247968475,0.6222722724796848
SSP1,05_MNG,2050,0.006047356766158307,0.6047356766158307
SSP1,06_PRK,2019,0.0041064515966069415,0.41064515966069415
SSP1,06_PRK,2020,0.0037898991736269316,0.37898991736269316
SSP1,06_PRK,2021,0.003681544664756009,0.3681544664756009
SSP1,06_PRK,2022,0.003671433343038766,0.3671433343038766
SSP1,06_PRK,2023,0.003393958223385729,0.3393958223385729
SSP1,06_PRK,2024,0.0030516457515430417,0.3051645751543042
SSP1,06_PRK,2025,0.0026765448065417807,0.2676544806541781
SSP1,06_PRK,2026,0.0016449460282899064,0.16449460282899064
SSP1,06_PRK,2027,0.0014475601154806395,0.14475601154806395
SSP1,06_PRK,2028,0.0011533977809867757,0.11533977809867757
SSP1,06_PRK,2029,0.000762781223514919,0.0762781223514919
SSP1,06_PRK,2030,0.00027572882379933716,0.027572882379933716
SSP1,06_PRK,2031,-0.00032087435593075586,-0.032087435593075586
SSP1,06_PRK,2032,-0.0008506378132872028,-0.08506378132872028
SSP1,06_PRK,2033,-0.0012128886541362682,-0.12128886541362682
SSP1,06_PRK,2034,-0.0014075377241720144,-0.14075377241720144
SSP1,06_PRK,2035,-0.001433942757928075,-0.1433942757928075
SSP1,06_PRK,2036,-0.0015925260436442379,-0.1592526043644238
SSP1,06_PRK,2037,-0.0019317970357645153,-0.19317970357645153
SSP1,06_PRK,2038,-0.002174706345846711,-0.21747063458467109
SSP1,06_PRK,2039,-0.002320711143220966,-0.2320711143220966
SSP1,06_PRK,2040,-0.00236904779767233,-0.236904779767233
SSP1,06_PRK,2041,-0.0024641569325724033,-0.24641569325724033
SSP1,06_PRK,2042,-0.002642402530482868,-0.2642402530482868
SSP1,06_PRK,2043,-0.002776608571125383,-0.2776608571125383
SSP1,06_PRK,2044,-0.0028663631945399226,-0.28663631945399226
SSP1,06_PRK,2045,-0.002911195509455511,-0.2911195509455511
SSP1,06_PRK,2046,-0.002962511266444534,-0.2962511266444534
SSP1,06_PRK,2047,-0.0030492629657992154,-0.30492629657992154
SSP1,06_PRK,2048,-0.0031341398044346658,-0.3134139804434666
SSP1,06_PRK,2049,-0.0032171359856925097,-0.32171359856925097
SSP1,06_PRK,2050,-0.0032982438916769885,-0.32982438916769885
SSP1,07_NAM,2019,0.006119103224941691,0.6119103224941691
SSP1,07_NAM,2020,0.004780946608776926,0.4780946608776926
SSP1,07_NAM,2021,0.0019829753854954113,0.19829753854954113
SSP1,07_NAM,2022,0.007046280097031454,0.7046280097031454
SSP1,07_NAM,2023,0.010539016692275638,1.0539016692275638
SSP1,07_NAM,2024,0.011948026867095507,1.1948026867095507
SSP1,07_NAM,2025,0.003820021598186063,0.3820021598186063
SSP1,07_NAM,2026,0.004246337650980037,0.42463376509800366
SSP1,07_NAM,2027,0.004443580764573296,0.4443580764573296
SSP1,07_NAM,2028,0.004529406230752375,0.4529406230752375
SSP1,07_NAM,2029,0.00450571881491002,0.450571881491002
SSP1,07_NAM,2030,0.004374471975286287,0.4374471975286287
SSP1,07_NAM,2031,0.004253928540650431,0.4253928540650431
SSP1,07_NAM,2032,0.004206939577994895,0.4206939577994895
SSP1,07_NAM,2033,0.004148257101177277,0.41482571011772773
SSP1,07_NAM,2034,0.004078071993811605,0.4078071993811605
SSP1,07_NAM,2035,0.003996566055442852,0.39965660554428517
SSP1,07_NAM,2036,0.003920040917131162,0.39200409171311623
SSP1,07_NAM,2037,0.0038542545252404636,0.38542545252404636
SSP1,07_NAM,2038,0.0037859394445916017,0.37859394445916017
SSP1,07_NAM,2039,0.0037151263828467673,0.37151263828467673
SSP1,07_NAM,2040,0.0036418438945871046,0.36418438945871046
SSP1,07_NAM,2041,0.0035720421978586714,0.35720421978586714
SSP1,07_NAM,2042,0.0035071628064662352,0.3507162806466235
SSP1,07_NAM,2043,0.003441993751392536,0.3441993751392536
SSP1,07_NAM,2044,0.0033765310565887496,0.33765310565887496
SSP1,07_NAM,2045,0.0033107704671695437,0.33107704671695437
SSP1,07_NAM,2046,0.0032484676599271456,0.32484676599271456
SSP1,07_NAM,2047,0.0031893713928399237,0.31893713928399237
SSP1,07_NAM,2048,0.0031295985411827765,0.31295985411827765
SSP1,07_NAM,2049,0.0030691505827555865,0.30691505827555865
SSP1,07_NAM,2050,0.0030080284879683283,0.30080284879683283
SSP1,08_LAM,2019,0.008183527633524701,0.8183527633524701
SSP1,08_LAM,2020,0.007153033357822691,0.7153033357822691
SSP1,08_LAM,2021,0.0058550337822129706,0.585503378221297
SSP1,08_LAM,2022,0.0060642303980167345,0.6064230398016734
SSP1,08_LAM,2023,0.006967054476407775,0.6967054476407775
SSP1,08_LAM,2024,0.006988649702892369,0.6988649702892369
SSP1,08_LAM,2025,0.006227382309430096,0.6227382309430096
SSP1,08_LAM,2026,0.006103568469990828,0.6103568469990828
SSP1,08_LAM,2027,0.005944332118885898,0.5944332118885898
SSP1,08_LAM,2028,0.005686001908651095,0.5686001908651095
SSP1,08_LAM,2029,0.005330769930525836,0.5330769930525836
SSP1,08_LAM,2030,0.004880526625655746,0.48805266256557456
SSP1,08_LAM,2031,0.004525828806768661,0.45258288067686614
SSP1,08_LAM,2032,0.004291042255570865,0.4291042255570865
SSP1,08_LAM,2033,0.003999678902787851,0.3999678902787851
SSP1,08_LAM,2034,0.0036524918030034215,0.36524918030034215
SSP1,08_LAM,2035,0.0032500555103949225,0.32500555103949225
SSP1,08_LAM,2036,0.0029333420185710946,0.29333420185710946
SSP1,08_LAM,2037,0.0027221508848778164,0.27221508848778164
SSP1,08_LAM,2038,0.0024858663936835335,0.24858663936835335
SSP1,08_LAM,2039,0.002224609069718664,0.22246090697186638
SSP1,08_LAM,2040,0.0019384374850577313,0.19384374850577313
SSP1,08_LAM,2041,0.0017942550837048987,0.17942550837048987
SSP1,08_LAM,2042,0.0017242456209214385,0.17242456209214385
SSP1,08_LAM,2043,0.0015282749711600374,0.15282749711600374
SSP1,08_LAM,2044,0.0012071055967080024,0.12071055967080024
SSP1,08_LAM,2045,0.0007612203282298946,0.07612203282298946
SSP1,08_LAM,2046,0.00047488369547021847,0.04748836954702185
SSP1,08_LAM,2047,0.0004140077725363067,0.04140077725363067
SSP1,08_LAM,2048,0.0003274687928693787,0.03274687928693787
SSP1,08_LAM,2049,0.00021528841236251317,0.021528841236251317
SSP1,08_LAM,2050,7.746475021064292e-05,0.007746475021064292
SSP1,09_WEU,2019,0.004762886155645241,0.47628861556452406
SSP1,09_WEU,2020,0.003202811102841041,0.3202811102841041
SSP1,09_WEU,2021,0.0028841608981153843,0.28841608981153843
SSP1,09_WEU,2022,0.005263638014970873,0.5263638014970873
SSP1,09_WEU,2023,0.005823495095734543,0.5823495095734543
SSP1,09_WEU,2024,0.004928165060704703,0.49281650607047034
SSP1,09_WEU,2025,0.0020271495228356695,0.20271495228356695
SSP1,09_WEU,2026,0.0019747384371968657,0.19747384371968657
SSP1,09_WEU,2027,0.0018658656269170404,0.18658656269170404
SSP1,09_WEU,2028,0.0017876642394010211,0.17876642394010211
SSP1,09_WEU,2029,0.001739886461407547,0.1739886461407547
SSP1,09_WEU,2030,0.0017223074368954983,0.17223074368954983
SSP1,09_WEU,2031,0.0017014597588702607,0.17014597588702607
SSP1,09_WEU,2032,0.0016623780941324995,0.16623780941324995
SSP1,09_WEU,2033,0.0016308460106315703,0.16308460106315703
SSP1,09_WEU,2034,0.001606810764269051,0.1606810764269051
SSP1,09_WEU,2035,0.0015902220628989383,0.15902220628989383
SSP1,09_WEU,2036,0.0015692747256803585,0.15692747256803585
SSP1,09_WEU,2037,0.0015440778242870046,0.15440778242870046
SSP1,09_WEU,2038,0.0015264178576424037,0.15264178576424037
SSP1,09_WEU,2039,0.0015162475796521857,0.15162475796521857
SSP1,09_WEU,2040,0.0015135211304453389,0.1513521130445339
SSP1,09_WEU,2041,0.00152178161416483,0.152178161416483
SSP1,09_WEU,2042,0.001525128449903379,0.1525128449903379
SSP1,09_WEU,2043,0.001512109145210161,0.1512109145210161
SSP1,09_WEU,2044,0.0014828227769370095,0.14828227769370095
SSP1,09_WEU,2045,0.001437365405630553,0.1437365405630553
SSP1,09_WEU,2046,0.0013944355120927288,0.13944355120927288
SSP1,09_WEU,2047,0.0013641828565365,0.13641828565365
SSP1,09_WEU,2048,0.001333054978094994,0.1333054978094994
SSP1,09_WEU,2049,0.0013010541078786186,0.13010541078786186
SSP1,09_WEU,2050,0.0012681821865399012,0.12681821865399012
SSP1,10_EEU,2019,-0.002926876355207386,-0.2926876355207386
SSP1,10_EEU,2020,-0.006714848426055187,-0.6714848426055187
SSP1,10_EEU,2021,-0.010088433095998828,-1.0088433095998828
SSP1,10_EEU,2022,-0.0034763772409029947,-0.34763772409029947
SSP1,10_EEU,2023,-0.0006524481852030473,-0.06524481852030473
SSP1,10_EEU,2024,-0.002642987921296136,-0.2642987921296136
SSP1,10_EEU,2025,-0.0020022542987921943,-0.20022542987921943
SSP1,10_EEU,2026,-0.002927033419230951,-0.2927033419230951
SSP1,10_EEU,2027,-0.0038884439429208717,-0.38884439429208717
SSP1,10_EEU,2028,-0.0044634833428229825,-0.44634833428229825
SSP1,10_EEU,2029,-0.004647410454018508,-0.4647410454018508
SSP1,10_EEU,2030,-0.004433474325462039,-0.4433474325462039
SSP1,10_EEU,2031,-0.0042345372578462825,-0.42345372578462825
SSP1,10_EEU,2032,-0.004302751606011901,-0.4302751606011901
SSP1,10_EEU,2033,-0.0043454513541910655,-0.43454513541910655
SSP1,10_EEU,2034,-0.004362195458447182,-0.4362195458447182
SSP1,10_EEU,2035,-0.00435252824307053,-0.43525282430705303
SSP1,10_EEU,2036,-0.004357022494654528,-0.4357022494654528
SSP1,10_EEU,2037,-0.00437941722507007,-0.437941722507007
SSP1,10_EEU,2038,-0.004380382224466128,-0.43803822244661283
SSP1,10_EEU,2039,-0.004359538701299903,-0.4359538701299903
SSP1,10_EEU,2040,-0.0043165044546147335,-0.43165044546147335
SSP1,10_EEU,2041,-0.004273472670928702,-0.4273472670928702
SSP1,10_EEU,2042,-0.004245747620083118,-0.4245747620083118
SSP1,10_EEU,2043,-0.00421851200516965,-0.421851200516965
SSP1,10_EEU,2044,-0.004191779797107276,-0.41917797971072757
SSP1,10_EEU,2045,-0.004165564967227975,-0.4165564967227975
SSP1,10_EEU,2046,-0.004140538803575899,-0.41405388035758994
SSP1,10_EEU,2047,-0.004115643155610638,-0.41156431556106376
SSP1,10_EEU,2048,-0.004089678442231404,-0.40896784422314036
SSP1,10_EEU,2049,-0.004062631854622301,-0.40626318546223006
SSP1,10_EEU,2050,-0.004034490726421702,-0.4034490726421702
SSP1,11_CAS,2019,0.01223377043067031,1.223377043067031
SSP1,11_CAS,2020,0.012494916923671218,1.2494916923671218
SSP1,11_CAS,2021,0.009880995030362438,0.9880995030362438
SSP1,11_CAS,2022,-0.006990911328116578,-0.6990911328116578
SSP1,11_CAS,2023,-0.005671671300248038,-0.5671671300248038
SSP1,11_CAS,2024,0.0145704567062801,1.45704567062801
SSP1,11_CAS,2025,0.004728125859458032,0.4728125859458032
SSP1,11_CAS,2026,0.007720171550904098,0.7720171550904098
SSP1,11_CAS,2027,0.010770360101992837,1.0770360101992837
SSP1,11_CAS,2028,0.012259542819158087,1.2259542819158087
SSP1,11_CAS,2029,0.012241165166333445,1.2241165166333445
SSP1,11_CAS,2030,0.010784821554904012,1.0784821554904012
SSP1,11_CAS,2031,0.009399003999242872,0.9399003999242872
SSP1,11_CAS,2032,0.009017801119619806,0.9017801119619806
SSP1,11_CAS,2033,0.0086506074833681,0.86506074833681
SSP1,11_CAS,2034,0.008296696138160309,0.8296696138160309
SSP1,11_CAS,2035,0.007955394063454913,0.7955394063454913
SSP1,11_CAS,2036,0.007610248436799694,0.7610248436799694
SSP1,11_CAS,2037,0.007290042108229811,0.7290042108229811
SSP1,11_CAS,2038,0.007023760676278634,0.7023760676278634
SSP1,11_CAS,2039,0.006809714624813834,0.6809714624813834
SSP1,11_CAS,2040,0.006646372949803192,0.6646372949803192
SSP1,11_CAS,2041,0.006532031475516176,0.6532031475516176
SSP1,11_CAS,2042,0.006396336807878544,0.6396336807878544
SSP1,11_CAS,2043,0.006205806495841237,0.6205806495841237
SSP1,11_CAS,2044,0.005961765612603864,0.5961765612603864
SSP1,11_CAS,2045,0.0056654098663480035,0.5665409866348003
SSP1,11_CAS,2046,0.005400120470345993,0.5400120470345993
SSP1,11_CAS,2047,0.0051948334500422355,0.5194833450042236
SSP1,11_CAS,2048,0.004981513269213922,0.4981513269213922
SSP1,11_CAS,2049,0.004760224767360821,0.4760224767360821
SSP1,11_CAS,2050,0.004531013096155334,0.4531013096155334
SSP1,12_MEA,2019,0.01722501137663013,1.7225011376630128
SSP1,12_MEA,2020,0.018479414648780557,1.8479414648780557
SSP1,12_MEA,2021,0.013362963470772149,1.336296347077215
SSP1,12_MEA,2022,0.020925489723068624,2.0925489723068624
SSP1,12_MEA,2023,0.02129376723448706,2.129376723448706
SSP1,12_MEA,2024,0.019733333226415795,1.9733333226415795
SSP1,12_MEA,2025,0.014734229940372323,1.4734229940372323
SSP1,12_MEA,2026,0.014012797435833058,1.4012797435833058
SSP1,12_MEA,2027,0.013441036226344627,1.3441036226344627
SSP1,12_MEA,2028,0.012911220216700103,1.2911220216700103
SSP1,12_MEA,2029,0.012420851965723179,1.2420851965723179
SSP1,12_MEA,2030,0.011967685640515757,1.1967685640515757
SSP1,12_MEA,2031,0.011543432386122099,1.1543432386122099
SSP1,12_MEA,2032,0.011136583474965489,1.113658347496549
SSP1,12_MEA,2033,0.01074736411285504,1.074736411285504
SSP1,12_MEA,2034,0.010374826919725244,1.0374826919725244
SSP1,12_MEA,2035,0.010018099272040004,1.0018099272040004
SSP1,12_MEA,2036,0.009663650385409728,0.9663650385409728
SSP1,12_MEA,2037,0.009329125024370777,0.9329125024370777
SSP1,12_MEA,2038,0.00903496776536672,0.9034967765366719
SSP1,12_MEA,2039,0.00877958223546993,0.8779582235469929
SSP1,12_MEA,2040,0.008561511421390833,0.8561511421390833
SSP1,12_MEA,2041,0.008398865499630093,0.8398865499630093
SSP1,12_MEA,2042,0.008226143168785782,0.8226143168785782
SSP1,12_MEA,2043,0.00799297752030359,0.799297752030359
SSP1,12_MEA,2044,0.007701255316501898,0.7701255316501898
SSP1,12_MEA,2045,0.007352679853590338,0.7352679853590338
SSP1,12_MEA,2046,0.007036697891605437,0.7036697891605437
SSP1,12_MEA,2047,0.006786468316104077,0.6786468316104077
SSP1,12_MEA,2048,0.00653032714481383,0.653032714481383
SSP1,12_MEA,2049,0.006268307259988726,0.6268307259988726
SSP1,12_MEA,2050,0.006000422417654194,0.6000422417654194
SSP1,13_AFR,2019,0.026063520589233224,2.6063520589233224
SSP1,13_AFR,2020,0.025814214350296627,2.5814214350296627
SSP1,13_AFR,2021,0.02549977497344269,2.549977497344269
SSP1,13_AFR,2022,0.02509963711783736,2.509963711783736
SSP1,13_AFR,2023,0.02518695029718576,2.518695029718576
SSP1,13_AFR,2024,0.025105902776744404,2.5105902776744404
SSP1,13_AFR,2025,0.023633159921080393,2.3633159921080393
SSP1,13_AFR,2026,0.022451307928095243,2.2451307928095243
SSP1,13_AFR,2027,0.021609604421871653,2.1609604421871653
SSP1,13_AFR,2028,0.020833461804666387,2.0833461804666387
SSP1,13_AFR,2029,0.020117586727981474,2.0117586727981474
SSP1,13_AFR,2030,0.019457287559160097,1.9457287559160097
SSP1,13_AFR,2031,0.018803446291643766,1.8803446291643766
SSP1,13_AFR,2032,0.01817436294191843,1.8174362941918432
SSP1,13_AFR,2033,0.0176207856395183,1.76207856395183
SSP1,13_AFR,2034,0.017137483101423934,1.7137483101423934
SSP1,13_AFR,2035,0.016719772273438238,1.6719772273438238
SSP1,13_AFR,2036,0.016273480929361428,1.6273480929361428
SSP1,13_AFR,2037,0.015818016515872113,1.5818016515872113
SSP1,13_AFR,2038,0.015449727560417514,1.5449727560417514
SSP1,13_AFR,2039,0.015163351187158725,1.5163351187158725
SSP1,13_AFR,2040,0.014954088884443273,1.4954088884443273
SSP1,13_AFR,2041,0.014794991670213697,1.4794991670213697
SSP1,13_AFR,2042,0.014595886066114838,1.4595886066114838
SSP1,13_AFR,2043,0.01433797731170472,1.433797731170472
SSP1,13_AFR,2044,0.014024668503537674,1.4024668503537674
SSP1,13_AFR,2045,0.013659086194455439,1.3659086194455439
SSP1,13_AFR,2046,0.013309835768617218,1.3309835768617218
SSP1,13_AFR,2047,0.013015448754335912,1.3015448754335912
SSP1,13_AFR,2048,0.012728483452454808,1.2728483452454808
SSP1,13_AFR,2049,0.012448578127914667,1.2448578127914667
SSP1,13_AFR,2050,0.012175392142944386,1.2175392142944386
SSP1,14_CLV,2019,0.013518730658905964,1.3518730658905964
SSP1,14_CLV,2020,0.014885445976928091,1.4885445976928091
SSP1,14_CLV,2021,0.014767858783025556,1.4767858783025556
SSP1,14_CLV,2022,0.013641674900897627,1.3641674900897627
SSP1,14_CLV,2023,0.013252516656313551,1.325251665631355
SSP1,14_CLV,2024,0.01274457405878704,1.274457405878704
SSP1,14_CLV,2025,0.007195321598883586,0.7195321598883586
SSP1,14_CLV,2026,0.006558102454760073,0.6558102454760073
SSP1,14_CLV,2027,0.006150367107552235,0.6150367107552235
SSP1,14_CLV,2028,0.005690250102344363,0.5690250102344363
SSP1,14_CLV,2029,0.00517851626829402,0.517851626829402
SSP1,14_CLV,2030,0.0046156683448894675,0.46156683448894675
SSP1,14_CLV,2031,0.0041859198742266734,0.41859198742266734
SSP1,14_CLV,2032,0.003890467797100561,0.3890467797100561
SSP1,14_CLV,2033,0.0035463736064145213,0.3546373606414521
SSP1,14_CLV,2034,0.0031540796662943293,0.31540796662943293
SSP1,14_CLV,2035,0.002713851139951151,0.2713851139951151
SSP1,14_CLV,2036,0.002391621962041013,0.23916219620410128
SSP1,14_CLV,2037,0.002193466030660174,0.2193466030660174
SSP1,14_CLV,2038,0.001956782707986715,0.1956782707986715
SSP1,14_CLV,2039,0.0016817552736758667,0.16817552736758667
SSP1,14_CLV,2040,0.0013684717140107772,0.13684717140107772
SSP1,14_CLV,2041,0.001221238734628427,0.1221238734628427
SSP1,14_CLV,2042,0.0011777257961227416,0.11777257961227416
SSP1,14_CLV,2043,0.0010029496719350384,0.10029496719350384
SSP1,14_CLV,2044,0.0006974426364163566,0.06974426364163566
SSP1,14_CLV,2045,0.0002614729931684767,0.026147299316847672
SSP1,14_CLV,2046,-4.665817189386523e-06,-0.0004665817189386523
SSP1,14_CLV,2047,-3.266087271525109e-05,-0.003266087271525109
SSP1,14_CLV,2048,-8.865383573919416e-05,-0.008865383573919416
SSP1,14_CLV,2049,-0.00017265698682744635,-0.017265698682744635
SSP1,14_CLV,2050,-0.00028469986343360176,-0.028469986343360176
SSP1,15_SAS,2019,0.011078877726085734,1.1078877726085734
SSP1,15_SAS,2020,0.010816429481470768,1.0816429481470768
SSP1,15_SAS,2021,0.009799168892817178,0.9799168892817178
SSP1,15_SAS,2022,0.009308764852383966,0.9308764852383966
SSP1,15_SAS,2023,0.00971334916372113,0.971334916372113
SSP1,15_SAS,2024,0.009721358620490506,0.9721358620490506
SSP1,15_SAS,2025,0.008907316492286377,0.8907316492286377
SSP1,15_SAS,2026,0.008588674904141502,0.8588674904141502
SSP1,15_SAS,2027,0.008331556889039415,0.8331556889039415
SSP1,15_SAS,2028,0.007974314350992717,0.7974314350992717
SSP1,15_SAS,2029,0.007520005605230917,0.7520005605230917
SSP1,15_SAS,2030,0.006971257099892325,0.6971257099892325
SSP1,15_SAS,2031,0.00652267871389367,0.652267871389367
SSP1,15_SAS,2032,0.0062014423902008176,0.6201442390200818
SSP1,15_SAS,2033,0.00582906003852246,0.582906003852246
SSP1,15_SAS,2034,0.005406469788373558,0.5406469788373558
SSP1,15_SAS,2035,0.004934398599077294,0.49343985990772943
SSP1,15_SAS,2036,0.004532174131926858,0.4532174131926858
SSP1,15_SAS,2037,0.004233179934914011,0.4233179934914011
SSP1,15_SAS,2038,0.00393502497914211,0.393502497914211
SSP1,15_SAS,2039,0.0036374622138064527,0.3637462213806453
SSP1,15_SAS,2040,0.003340246097166988,0.3340246097166988
SSP1,15_SAS,2041,0.00313918168714844,0.313918168714844
SSP1,15_SAS,2042,0.0029848359925959134,0.29848359925959134
SSP1,15_SAS,2043,0.002757151029446625,0.2757151029446625
SSP1,15_SAS,2044,0.0024568646012870232,0.24568646012870232
SSP1,15_SAS,2045,0.0020845329083258868,0.20845329083258868
SSP1,15_SAS,2046,0.0018159233370180772,0.18159233370180772
SSP1,15_SAS,2047,0.0016704010334755992,0.16704010334755992
SSP1,15_SAS,2048,0.001482369293960062,0.1482369293960062
SSP1,15_SAS,2049,0.0012520145572794128,0.12520145572794128
SSP1,15_SAS,2050,0.0009794391004251946,0.09794391004251946
