model,scenario,version,region,unit,variable,type,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP5,1,Saint Lucia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,2.95041,3.18721,3.59495,4.30747,5.29028,6.39876,7.60686,8.93532,10.4029,11.9748,13.6243,15.3187,17.0328,18.7435,20.4251,22.0464
OECD ENV-Growth 2025,SSP5,1,Saint Vincent and the Grenadines,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.617913096,1.85520115,2.213640408,2.707769748,3.255846942,3.763910137,4.252062586,4.753103852,5.282021995,5.829989185,6.390130164,6.959850668,7.5498761,8.165303316,8.803483051,9.458612588
OECD ENV-Growth 2025,SSP5,1,Saint Vincent and the Grenadines,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.723358839,1.976111886,2.357912036,2.884245724,3.468043258,4.009218925,4.529186184,5.062882274,5.626272088,6.209952449,6.806600012,7.413451437,8.04193114,8.697468162,9.377240574,10.07506747
OECD ENV-Growth 2025,SSP5,1,Saint Vincent and the Grenadines,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.76493,2.02378,2.41479,2.95382,3.5517,4.10593,4.63844,5.18501,5.76199,6.35975,6.97079,7.59228,8.23592,8.90727,9.60344,10.3181
OECD ENV-Growth 2025,SSP5,1,Samoa,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.033999563,1.171606339,1.394618683,1.772013896,2.300037203,2.921350217,3.630182531,4.431787267,5.374914094,6.457110365,7.670607885,9.012088894,10.4901867,12.11820803,13.91372272,15.89697627
OECD ENV-Growth 2025,SSP5,1,Samoa,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.126317081,1.276209661,1.519132986,1.930222788,2.505389056,3.182174119,3.95429238,4.827465966,5.854797013,7.0336139,8.355454869,9.816705945,11.42677124,13.20014551,15.1559673,17.31628963
OECD ENV-Growth 2025,SSP5,1,Samoa,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.15936,1.31365,1.5637,1.98685,2.57889,3.27553,4.0703,4.96909,6.02656,7.23996,8.60058,10.1047,11.762,13.5874,15.6006,17.8243
OECD ENV-Growth 2025,SSP5,1,Sao Tome and Principe,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,0.790968488,0.950767457,1.177075303,1.503610165,1.944035248,2.479211581,3.113409213,3.861125342,4.734169324,5.719197254,6.828838186,8.06177679,9.407566696,10.86298631,12.42479496,14.090972
OECD ENV-Growth 2025,SSP5,1,Sao Tome and Principe,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,0.815104937,0.979780181,1.212993824,1.549492916,2.003357596,2.554864865,3.208415074,3.978947804,4.878632774,5.893718888,7.037220577,8.307782373,9.694639137,11.19447096,12.80393829,14.52095882
OECD ENV-Growth 2025,SSP5,1,Sao Tome and Principe,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,0.829859,0.997515,1.23495,1.57754,2.03962,2.60111,3.26649,4.05097,4.96694,6.0004,7.1646,8.45816,9.87012,11.3971,13.0357,14.7838
OECD ENV-Growth 2025,SSP5,1,Saudi Arabia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,2279.351471,2838.295448,3443.98412,4074.19861,4670.216769,5201.733774,5700.417641,6176.731166,6639.296251,7075.599486,7471.20501,7834.233723,8168.868413,8478.021884,8753.59654,8985.642237
OECD ENV-Growth 2025,SSP5,1,Saudi Arabia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1941.862795,2418.047591,2934.055899,3470.958648,3978.728294,4431.547049,4856.394056,5262.18295,5656.259046,6027.961712,6364.992512,6674.269936,6959.357454,7222.736591,7457.508708,7655.196916
OECD ENV-Growth 2025,SSP5,1,Saudi Arabia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1956.32,2436.05,2955.9,3496.8,4008.35,4464.54,4892.55,5301.36,5698.37,6072.84,6412.38,6723.96,7011.17,7276.51,7513.03,7712.19
OECD ENV-Growth 2025,SSP5,1,Senegal,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,72.96252736,96.05729218,131.7914889,178.6633954,239.5556124,313.1468294,401.1406171,507.5018558,635.6120765,783.7876278,954.0090527,1145.822003,1358.237154,1592.667827,1849.920275,2130.089354
OECD ENV-Growth 2025,SSP5,1,Senegal,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,77.0481969,101.4361951,139.1713932,188.6679774,252.969965,330.6820562,423.6032162,535.9203461,671.2043318,827.6772428,1007.430526,1209.984391,1434.294116,1681.852161,1953.509929,2249.367585
OECD ENV-Growth 2025,SSP5,1,Senegal,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,76.9212,101.269,138.942,188.357,252.553,330.137,422.905,535.037,670.098,826.313,1005.77,1207.99,1431.93,1679.08,1950.29,2245.66
OECD ENV-Growth 2025,SSP5,1,Serbia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,137.1869663,167.5684476,206.5316672,250.8517093,296.2530361,339.2338726,382.0145047,426.8143162,474.2636807,523.811585,574.8790594,627.5625988,681.6773298,737.4225549,794.5078875,852.090124
OECD ENV-Growth 2025,SSP5,1,Serbia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,145.7246614,177.9969042,219.3849611,266.4632173,314.6900507,360.3457571,405.7887994,453.3766829,503.7790117,556.4104808,610.6560889,666.6183363,724.100844,783.315318,843.9532998,905.1191099
OECD ENV-Growth 2025,SSP5,1,Serbia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,152.122,185.811,229.016,278.161,328.505,376.165,423.603,473.28,525.895,580.837,637.464,695.883,755.889,817.703,881.003,944.854
OECD ENV-Growth 2025,SSP5,1,Seychelles,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,3.507013198,4.21691063,5.078978631,6.065733488,7.133090717,8.220603304,9.331787716,10.47440114,11.677433,12.90991168,14.14991885,15.38411289,16.61697276,17.84516308,19.05705757,20.22463886
OECD ENV-Growth 2025,SSP5,1,Seychelles,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,3.601160684,4.330115661,5.215326299,6.228571074,7.32458203,8.441289425,9.582304126,10.75559157,11.9909194,13.25648459,14.52978035,15.79710693,17.06306354,18.32422522,19.56865361,20.7675792
OECD ENV-Growth 2025,SSP5,1,Seychelles,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,3.68008,4.42501,5.32962,6.36507,7.4851,8.62628,9.7923,10.9913,12.2537,13.547,14.8482,16.1433,17.437,18.7258,19.9975,21.2227
OECD ENV-Growth 2025,SSP5,1,Sierra Leone,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,12.90923097,16.26214494,21.54176045,30.10024496,42.92010576,59.99618068,81.63416731,108.4500585,140.9967715,179.4041676,223.7117695,273.4057794,328.0272476,387.3987243,451.5677983,520.6240012
OECD ENV-Growth 2025,SSP5,1,Sierra Leone,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,16.55859066,20.85935265,27.63148278,38.60939788,55.05335397,76.95672956,104.7116411,139.1082186,180.855686,230.1206152,286.9537018,350.6959007,420.7585199,496.9139455,579.2232196,667.8011835
OECD ENV-Growth 2025,SSP5,1,Sierra Leone,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,16.0047,20.1616,26.7072,37.3179,53.2118,74.3825,101.209,134.455,174.806,222.423,277.355,338.965,406.684,480.292,559.848,645.463
OECD ENV-Growth 2025,SSP5,1,Singapore,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,621.1679561,706.5061721,790.1178311,846.6582333,879.9508827,895.4754277,905.1171394,914.0990942,934.2207178,958.7474732,983.2790514,1006.331964,1026.799863,1043.650674,1055.495434,1060.771561
OECD ENV-Growth 2025,SSP5,1,Singapore,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,627.3187332,713.5019644,797.9415423,855.0418051,888.6641168,904.342385,914.0795686,923.1504623,943.4713293,968.2409475,993.0154363,1016.296617,1036.967189,1053.984856,1065.946902,1071.275273
OECD ENV-Growth 2025,SSP5,1,Singapore,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,643.993,732.467,819.151,877.769,912.285,928.38,938.376,947.688,968.549,993.977,1019.41,1043.31,1064.53,1082,1094.28,1099.75
OECD ENV-Growth 2025,SSP5,1,Slovakia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,188.1487992,209.7454453,237.8257432,270.7504451,303.4531449,335.193505,366.8862932,398.916049,431.7545268,464.6851752,496.1311843,525.6921573,553.4414342,579.6694018,604.5425616,627.8884657
OECD ENV-Growth 2025,SSP5,1,Slovakia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,198.0724101,220.8081371,250.369486,285.0307492,319.4583011,352.8727563,386.2371306,419.9562451,454.5267366,489.1942599,522.298839,553.4189587,582.6318274,610.2431476,636.428203,661.0054498
OECD ENV-Growth 2025,SSP5,1,Slovakia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,189.842,211.633,239.966,273.187,306.184,338.21,370.188,402.506,435.64,468.867,500.596,530.423,558.422,584.886,609.983,633.539
OECD ENV-Growth 2025,SSP5,1,Slovenia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,76.55180485,86.75144234,97.611955,108.9555465,119.5816116,130.0441474,140.7102605,152.0313249,163.436657,174.6676136,185.4263376,195.4650322,204.6760686,213.0135582,220.384056,226.5330902
OECD ENV-Growth 2025,SSP5,1,Slovenia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,85.85785334,97.29741354,109.4781884,122.2007678,134.1185944,145.8530123,157.8157554,170.5130692,183.3048948,195.9011467,207.967759,219.2268112,229.5575906,238.9086303,247.1751253,254.0716691
OECD ENV-Growth 2025,SSP5,1,Slovenia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,91.7521,103.977,116.994,130.59,143.326,155.866,168.65,182.219,195.889,209.35,222.245,234.277,245.317,255.31,264.144,271.514
OECD ENV-Growth 2025,SSP5,1,Solomon Islands,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.372332983,1.611399739,2.163348382,3.330554036,5.475370527,8.847737366,13.82366628,20.86864159,30.49138873,43.04763788,58.85535917,78.08210731,100.8113472,127.0523627,156.6542921,189.3957524
OECD ENV-Growth 2025,SSP5,1,Solomon Islands,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.493809725,1.754038292,2.354844554,3.625369404,5.960041653,9.630925063,15.04731532,22.71590069,33.19043816,46.8581466,64.06514234,84.99381177,109.735008,138.2988366,170.5210819,206.1607644
OECD ENV-Growth 2025,SSP5,1,Solomon Islands,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.53733,1.80514,2.42345,3.73099,6.13368,9.91151,15.4857,23.3777,34.1574,48.2233,65.9316,87.47,112.932,142.328,175.489,212.167
OECD ENV-Growth 2025,SSP5,1,Somalia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,28.2333,35.3087,48.8056,71.9426,108.118,158.674,225.817,313.095,424.343,561.499,727.389,924.158,1154.7,1422.99,1732.75,2086.58
OECD ENV-Growth 2025,SSP5,1,South Africa,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,788.4155352,856.1440451,998.096372,1221.534933,1527.686724,1899.151909,2328.619712,2820.30971,3373.29265,3976.692447,4618.447743,5289.844396,5985.107747,6697.3632,7418.768976,8138.373134
OECD ENV-Growth 2025,SSP5,1,South Africa,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,813.1800079,883.0358996,1029.44701,1259.903873,1575.672024,1958.805091,2401.762663,2908.896857,3479.24923,4101.602075,4763.515183,5456.000695,6173.102568,6907.730272,7651.795716,8394.002951
OECD ENV-Growth 2025,SSP5,1,South Africa,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,831.469,902.896,1052.6,1288.24,1611.11,2002.86,2455.78,2974.32,3557.5,4193.85,4870.65,5578.71,6311.94,7063.09,7823.89,8582.79
OECD ENV-Growth 2025,SSP5,1,South Korea,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,2297.610442,2536.58673,2801.897562,3103.185403,3407.139916,3661.719467,3865.595335,4027.404216,4166.135769,4276.650422,4355.921641,4404.447696,4422.772995,4410.020949,4364.327657,4284.871893
OECD ENV-Growth 2025,SSP5,1,South Korea,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,2430.625354,2683.43663,2964.107027,3282.837239,3604.388505,3873.706358,4089.385154,4260.561591,4407.324691,4524.237338,4608.097783,4659.433143,4678.819343,4665.329047,4616.990446,4532.934772
OECD ENV-Growth 2025,SSP5,1,South Korea,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,2490.03,2749.02,3036.55,3363.07,3692.48,3968.38,4189.33,4364.69,4515.04,4634.81,4720.72,4773.31,4793.17,4779.35,4729.83,4643.72
OECD ENV-Growth 2025,SSP5,1,South Sudan,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,219.3635388,285.7471666,390.5366192,552.2905652,780.4230057,1055.194244,1380.324295,1764.930108,2224.51802,2766.842913,3405.330382,4149.819474,5011.035607,5999.868467,7125.831988,8413.771902
OECD ENV-Growth 2025,SSP5,1,South Sudan,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,15.1911996,19.78834891,27.04514965,38.24681286,54.04526987,73.07352201,95.589185,122.2236188,154.050657,191.6073346,235.8233909,287.3801922,347.0204873,415.4984005,493.4727834,582.6642344
OECD ENV-Growth 2025,SSP5,1,South Sudan,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.40987,8.34962,11.4116,16.1381,22.8042,30.8331,40.3335,51.5718,65.0011,80.848,99.5048,121.259,146.424,175.318,208.219,245.853
OECD ENV-Growth 2025,SSP5,1,Spain,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1728.124008,1855.192449,2080.805149,2421.26164,2857.95329,3346.056382,3883.151456,4472.090929,5093.756808,5717.612937,6329.932052,6917.241572,7454.277221,7945.198774,8381.389553,8741.133824
OECD ENV-Growth 2025,SSP5,1,Spain,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1900.915238,2040.688966,2288.860172,2663.358142,3143.713607,3680.621029,4271.419031,4919.245236,5603.070087,6289.304186,6962.847712,7608.880989,8199.613623,8739.621318,9219.42583,9615.140122
OECD ENV-Growth 2025,SSP5,1,Spain,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,2035.64,2185.32,2451.08,2852.12,3366.52,3941.48,4574.15,5267.89,6000.18,6735.05,7456.33,8148.15,8780.75,9359.03,9872.84,10296.6
OECD ENV-Growth 2025,SSP5,1,Sri Lanka,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,245.723655,289.29983,354.6991374,444.2255595,551.1109238,660.3146478,772.7317261,890.8242925,1015.630217,1145.368497,1278.710119,1415.187816,1554.657815,1695.637443,1836.006031,1972.339954
OECD ENV-Growth 2025,SSP5,1,Sri Lanka,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,268.7759115,316.4401307,387.9747921,485.9000232,602.8127039,722.2612383,845.2245838,974.3958562,1110.910292,1252.819806,1398.670705,1547.951886,1700.506088,1854.711543,2008.248634,2157.372553
OECD ENV-Growth 2025,SSP5,1,Sri Lanka,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,273.455,321.949,394.729,494.359,613.307,734.835,859.939,991.359,1130.25,1274.63,1423.02,1574.9,1730.11,1887,2043.21,2194.93
OECD ENV-Growth 2025,SSP5,1,Sudan,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,128.7257093,161.7954363,211.7951099,282.665365,372.3526193,472.1607972,587.653348,728.3377544,902.6331092,1114.35515,1367.947499,1665.925094,2012.034852,2409.522401,2862.661436,3373.474101
OECD ENV-Growth 2025,SSP5,1,Sudan,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,142.1124765,178.6212736,233.8206387,312.0610113,411.0752478,521.2629283,648.7660704,804.0808828,996.5019976,1230.241968,1510.20653,1839.172159,2221.275432,2660.099504,3160.362511,3724.29689
OECD ENV-Growth 2025,SSP5,1,Sudan,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,151.506,190.428,249.276,332.688,438.247,555.718,691.649,857.23,1062.37,1311.56,1610.03,1960.74,2368.1,2835.93,3369.26,3970.47
OECD ENV-Growth 2025,SSP5,1,Suriname,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,7.626111536,8.883186748,10.72492912,13.31403964,16.48151932,19.88059304,23.44866573,27.27250818,31.33464303,35.55145622,39.90978199,44.35803523,48.88135635,53.48467289,58.15297127,62.84891003
OECD ENV-Growth 2025,SSP5,1,Suriname,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,8.824653736,10.2792946,12.41049064,15.40651341,19.07180354,23.00508572,27.13392726,31.55873607,36.25928802,41.13882802,46.18212113,51.32947498,56.56369461,61.89048196,67.2924639,72.72643025
OECD ENV-Growth 2025,SSP5,1,Suriname,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,9.90498,11.5377,13.9298,17.2926,21.4066,25.8214,30.4557,35.4222,40.6982,46.1751,51.8358,57.6133,63.4883,69.4672,75.5305,81.6297
OECD ENV-Growth 2025,SSP5,1,Sweden,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,527.2945207,601.6321927,685.3650504,784.7273815,895.3579248,1009.197982,1130.560198,1265.030947,1412.132914,1566.942662,1725.995227,1886.488582,2038.531661,2175.512743,2296.574426,2406.13631
OECD ENV-Growth 2025,SSP5,1,Sweden,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,575.2140627,656.3074036,747.6497471,856.0419415,976.7263821,1100.912011,1233.303398,1379.994599,1540.464917,1709.343487,1882.850452,2057.929143,2223.789614,2373.219281,2505.282824,2624.801488
OECD ENV-Growth 2025,SSP5,1,Sweden,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,596.541,680.641,775.37,887.781,1012.94,1141.73,1279.03,1431.16,1597.58,1772.72,1952.66,2134.23,2306.24,2461.21,2598.17,2722.12
OECD ENV-Growth 2025,SSP5,1,Switzerland,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,545.7690022,577.8007779,626.0031904,690.2127314,767.3886471,850.8270974,941.1988,1041.472765,1151.190169,1267.281059,1387.025859,1503.500493,1612.058322,1709.871321,1798.140774,1877.617485
OECD ENV-Growth 2025,SSP5,1,Switzerland,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,634.9963781,672.2650054,728.3479952,803.0551072,892.8484571,989.9281987,1095.074705,1211.742388,1339.397409,1474.467914,1613.789704,1749.306692,1875.612561,1989.416935,2092.117497,2184.587797
OECD ENV-Growth 2025,SSP5,1,Switzerland,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,654.222,692.619,750.4,827.369,919.881,1019.9,1128.23,1248.43,1379.95,1519.11,1662.65,1802.27,1932.4,2049.65,2155.46,2250.73
OECD ENV-Growth 2025,SSP5,1,Taiwan,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1380.545214,1550.495359,1677.031595,1718.77756,1698.82858,1648.08899,1588.659036,1531.873152,1484.005077,1442.808776,1406.284611,1374.622121,1349.17651,1331.160828,1320.793045,1317.305527
OECD ENV-Growth 2025,SSP5,1,Taiwan,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1482.129521,1664.585064,1800.432184,1845.249932,1823.833051,1769.359902,1705.55693,1644.592584,1593.202245,1548.974607,1509.762893,1475.77059,1448.452622,1429.111296,1417.980623,1414.236484
OECD ENV-Growth 2025,SSP5,1,Taiwan,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1456.74,1636.07,1769.59,1813.64,1792.59,1739.05,1676.34,1616.42,1565.91,1522.44,1483.9,1450.49,1423.64,1404.63,1393.69,1390.01
OECD ENV-Growth 2025,SSP5,1,Tajikistan,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,46.72962455,58.58038497,75.96139649,101.2664907,134.5199893,173.5717632,218.5745524,270.3017845,328.9908385,393.6960896,463.6538389,539.2045891,620.8911988,709.3139258,804.4328825,905.8803262
OECD ENV-Growth 2025,SSP5,1,Tajikistan,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,48.22614069,60.4564217,78.39406008,104.5095499,138.8279917,179.1303987,225.5744021,278.9581987,339.5267695,406.3042062,478.5023523,556.4726151,640.7752384,732.0297031,830.1948443,934.8911421
OECD ENV-Growth 2025,SSP5,1,Tajikistan,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,48.033,60.2143,78.0801,104.091,138.272,178.413,224.671,277.841,338.167,404.677,476.586,554.244,638.209,729.098,826.87,931.147
OECD ENV-Growth 2025,SSP5,1,Tanzania,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,217.7309221,306.6248767,437.9436735,626.3881779,887.7791431,1218.849364,1630.756164,2147.057705,2790.401068,3570.125578,4503.663255,5598.805527,6866.678553,8324.870181,9983.581987,11846.39803
OECD ENV-Growth 2025,SSP5,1,Tanzania,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,209.2302829,294.6536445,420.8454998,601.9327638,853.1185168,1171.263111,1567.088268,2063.232392,2681.458377,3430.740924,4327.831473,5380.217258,6598.590052,7999.85104,9593.803508,11383.89158
OECD ENV-Growth 2025,SSP5,1,Tanzania,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,209.587,295.156,421.563,602.959,854.573,1173.26,1569.76,2066.75,2686.03,3436.59,4335.21,5389.39,6609.84,8013.49,9610.16,11403.3
OECD ENV-Growth 2025,SSP5,1,Thailand,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1257.373233,1465.082474,1735.373954,2050.558199,2379.096622,2690.660483,2982.820918,3271.003512,3559.442741,3836.003443,4103.600257,4356.248092,4593.516167,4813.828011,5015.625485,5197.992036
OECD ENV-Growth 2025,SSP5,1,Thailand,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1332.860651,1553.039884,1839.558531,2173.665118,2521.92761,2852.19646,3161.896982,3467.380851,3773.136762,4066.30101,4349.963215,4617.778966,4869.291622,5102.830066,5316.742614,5510.057688
OECD ENV-Growth 2025,SSP5,1,Thailand,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1371.85,1598.47,1893.37,2237.25,2595.7,2935.63,3254.39,3568.81,3883.51,4185.25,4477.21,4752.86,5011.73,5252.1,5472.27,5671.24
OECD ENV-Growth 2025,SSP5,1,Timor-Leste,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,2.802240097,3.29784309,4.274236659,5.990031815,8.603529152,12.01072018,16.25701355,21.47492382,27.8083545,35.30661334,43.94209873,53.66992454,64.314432,75.86892167,88.29500589,101.5410991
OECD ENV-Growth 2025,SSP5,1,Timor-Leste,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,3.739971722,4.401421533,5.704551961,7.994514684,11.48258344,16.02994471,21.69720255,28.66121568,37.11404301,47.12149243,58.64672583,71.62983656,85.836384,101.2574269,117.8417316,135.5204501
OECD ENV-Growth 2025,SSP5,1,Timor-Leste,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.18281,4.92258,6.38001,8.94112,12.8422,17.928,24.2663,32.0549,41.5086,52.701,65.5909,80.1113,96,113.247,131.795,151.567
OECD ENV-Growth 2025,SSP5,1,Togo,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,22.17891806,29.31171585,39.91688282,55.23163155,76.74268501,104.286174,138.5953157,181.0286639,232.9810578,295.0943186,367.6776518,450.5545077,543.5395583,646.9732222,760.9510898,885.591186
OECD ENV-Growth 2025,SSP5,1,Togo,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,22.76724107,30.08924507,40.97572711,56.69671834,78.77837888,107.0524927,142.2717265,185.8306713,239.1611662,302.9220574,377.4307526,462.5060188,557.9576119,664.1349807,781.136251,909.0825787
OECD ENV-Growth 2025,SSP5,1,Togo,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,22.738,30.0506,40.9231,56.6239,78.6772,106.915,142.089,185.592,238.854,302.533,376.946,461.912,557.241,663.282,780.133,907.915
OECD ENV-Growth 2025,SSP5,1,Tonga,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,0.543147387,0.579770683,0.65536458,0.797755785,1.001870373,1.239885206,1.508664894,1.814108933,2.171041933,2.575545768,3.022925832,3.51490467,4.056944451,4.657756081,5.323131956,6.055428307
OECD ENV-Growth 2025,SSP5,1,Tonga,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,0.591097734,0.630954222,0.713221728,0.868183568,1.090317879,1.34934523,1.641853429,1.974262797,2.362706693,2.802921092,3.289796935,3.825208839,4.415101184,5.068953898,5.793070743,6.590015962
OECD ENV-Growth 2025,SSP5,1,Tonga,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,0.608561,0.649595,0.734293,0.893833,1.12253,1.38921,1.69036,2.03259,2.43251,2.88573,3.38699,3.93822,4.54554,5.21871,5.96422,6.78471
OECD ENV-Growth 2025,SSP5,1,Trinidad and Tobago,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,39.67397037,42.70554927,47.20173649,54.04938832,62.38830089,71.02049615,80.08741239,90.03672515,100.7189261,111.6746593,122.7465589,133.9373855,145.3660663,157.1908167,169.4286264,181.9000429
