IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Mexico,MEX,Mexico,1.A.1.a,Main Activity Electricity and Heat Production,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,2724.2,3365.2,3637.4,3465.2,3806.4,2978.9,2798.3222,3031.9302,2928.8304,3151.5922,4592.2646,4659.2486,4531.132,4642.2786,4717.0342,4154.3894,4668.1208,3968.6714,3094.2358,4178.8708,3267.5166,4267.9812,5493.162,7234.1694,6981.0706,7164.0952,7831.169,8826.5772,8158.847,7746.6848,5696.5602,4943.9038,3768.348365,3768.923431
Non-Annex_I,Mexico,MEX,Mexico,1.A.2,Manufacturing Industries and Construction,CO2bio,bio,5093.2,5093.2,4960.1,5548.3,5741.3,5394.5,5173.8,5288.6,6271.1,6699,6455.2,5932.1,6323.4,6577.7,7277.2,7220.4,7884,8884.8,7862,7635.4,8166.9,6251.3,4974.5,5530.9,4142.6,5123.9,5884.3,6977.5,7026.7,6383,5769,4829.3,4324.7,4532.3,4690,5809.9,5683.4,5345.2,5533.7953,4164.5953,3764.9,4167.1,4099.3,6199.1953,3770.8,3715.0953,3827.8859,7481.3718,28658.9253,29904.01964,26314.49263,23450.9329,28188.38973,27750.32544,27565.69115
Non-Annex_I,Mexico,MEX,Mexico,3.C.1,Emissions from biomass burning,CO2bio,bio,11904.43964,11475.87824,11338.48889,11765.86063,11706.14514,12766.20743,11777.15008,12081.98741,13124.64137,11820.08161,13500.22294,14668.99547,13588.35347,14314.32696,14741.2369,16052.08886,15904.52432,16516.19943,14847.84012,15446.11341,15976.27238,15166.39982,16116.60704,15916.07033,16356.57536,16709.04717,17603.76594,17098.7714,17976.12378,17013.66345,16760.763,18158.39214,17227.79001,18137.61494,18356.85271,17828.35733,18756.34101,19493.52646,19953.44073,18182.33023,19431.5332,17277.88027,19135.30728,20620.7196,20922.89591,20211.32685,21425.75747,21134.44767,20587.20759,20778.11703,20134.55605,20484.71893,20362.86362,20304.86735,19703.29692
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",1.A.3.b_noRES,Road Transportation no resuspension,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.746028,5.598156,1.296348,0.853848,0.670476,2.674824,0.922524,0.940224,0.2124,0.369576,0.259128,0.269748,0.178416,0.25134,0.61596,0.613268362,0.538049168
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",1.A.1.a,Main Activity Electricity and Heat Production,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,33.5,35.2,25.1,24.9,23.6,18.7,0.2,0.1,0.1,,0.1,0.2,0.1,0.2,0.3,0.3,15.9248,28.443302,40.625764,42.549272,43.351008,45.083368,42.361908,40.421902,51.33496995,55.49586754
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",1.A.2,Manufacturing Industries and Construction,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.8,8,4.8,4,4.5,7.9,29.5,25.9,16,20.4,13.1,16.4,33.4,25.6,22.6,28.2,23.9,21.824,25.284,33.503,31.451,69.75,58.833,51.657,28.12485918,28.12485918
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",1.A.4,Residential and other sectors,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,784.4,825.32,797.92,797.92,797.92,797.92,617.508,641.1,761.7,592.6,586.3,688,688.9,834.9,840.2,786.6,782.3,807.3,791.5,838.8,924.3,909.7,955.7,932.5,790.866,923.928,777.372,817.599,812.883,823.402,803.87,753.9786045,753.9786045
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",1.A.5,Non-Specified,CO2bio,bio,186.2867315,186.2867315,97.7737453,93.8240097,91.1287953,96.7049586,101.9913815,101.6469185,89.8987653,84.2378939,75.3981603,93.9578916,109.6038459,104.2628369,112.7800567,111.6320833,113.6602388,99.0037753,101.5376371,105.4108103,,,,,,,,,5.5,71.9,84.8,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",3.C.1,Emissions from biomass burning,CO2bio,bio,129.4014358,162.4882189,149.7517753,152.872116,181.0223995,149.749168,171.5735612,167.035907,154.5866339,147.5260183,160.37205,145.3127728,162.6921985,166.5956525,169.1531016,152.3378612,158.2288887,154.0369722,167.8029181,162.5222116,168.4843915,185.549777,113.9509766,93.70692048,117.9382965,129.8379248,101.8058933,110.7057125,118.3893764,115.2151665,105.4983988,89.69396371,99.51243199,87.81793977,120.1257952,114.7221211,105.5780825,84.61689877,105.3131734,104.1191229,93.6884397,95.94836644,82.72244664,97.29382589,106.3951364,83.9320306,109.4026141,79.73978259,99.01641964,95.04577183,97.05681118,95.01306454,91.29383407,88.18213442,89.54736243
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",1.B.2,Oil and Natural Gas,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.801856,3.138564,1.505916,5.236368,11.822184,2.315868,,9.111252,5.663292,,,,,3.534336,,,,
