Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,CO2,CH4,N2O,F-gas,CO2bio,Calculated_Total_GHG,Official_AR5_Total,Difference
16_APC,3.A.1,Enteric Fermentation,0.0,77152.463619448,0.0,0.0,0.0,77152.463619448,77152.463631037,1.1588999768719077e-05
16_APC,3.A.2,Manure Management,0.0,13929.472923604,9069.87488122,0.0,0.0,22999.347804824,22999.347804885,6.100162863731384e-08
16_APC,3.C.1,Emissions from biomass burning,0.0,10304.466341204,2528.41072239722,0.0,206498.234200544,12832.877063601221,12832.877062749,-8.522220014128834e-07
16_APC,3.C.2,Liming,5100.5428586,0.0,0.0,0.0,0.0,5100.5428586,5100.5428586,0.0
16_APC,3.C.3,Urea application,6625.770223986,0.0,0.0,0.0,0.0,6625.770223986,6625.770223986,0.0
16_APC,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,61675.684171805005,0.0,0.0,61675.684171805005,61675.684181259996,9.454990504309535e-06
16_APC,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,15958.669838505002,0.0,0.0,15958.669838505002,15958.66983935,8.449969755019993e-07
16_APC,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,853.077294,0.0,0.0,853.077294,853.0772942729999,2.7299984139972366e-07
16_APC,3.C.7,Rice cultivations,0.0,144674.261904592,0.0,0.0,0.0,144674.261904592,144674.261913742,9.150011464953423e-06
16_APC,4.A,Solid Waste Disposal,0.0,44262.346842952,0.0,0.0,0.0,44262.346842952,44262.346848409,5.456997314468026e-06
16_APC,4.B,Biological Treatment of Solid Waste,0.0,58.80638358,41.742031235,0.0,0.0,100.548414815,100.548414812,-2.999996695507434e-09
16_APC,4.C,Incineration and Open Burning of Waste,517.615845344,1016.366879724,88.71758330171,0.0,15.546959189,1622.70030836971,1622.700308085,-2.84710040432401e-07
16_APC,4.D,Wastewater Treatment and Discharge,0.0,64469.88058285599,7456.745990077499,0.0,0.0,71926.62657293348,71926.626561074,-1.185949076898396e-05
16_APC,4.E,Other,0.0,1040.860777068,0.0,0.0,0.0,1040.860777068,1040.860777184,1.1599991012190003e-07
16_APC,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,10591.194186755609,0.0,0.0,10591.194186755609,10591.19418714661,3.910008672391996e-07
17_ANZ,1.A.1.a,Main Activity Electricity and Heat Production,193552.35507,134.630970124,878.6862516399999,0.0,5767.848594,194565.672291764,194565.67229463,2.8659997042268515e-06
17_ANZ,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,32394.497647,36.888213908,17.926587235,0.0,0.0,32449.312448143002,32449.312454,5.856996722286567e-06
17_ANZ,1.A.2,Manufacturing Industries and Construction,46342.046173,180.012298984,268.718174985,0.0,41401.964002,46790.776646969,46790.77664918,2.210996171925217e-06
17_ANZ,1.A.3.a,Civil Aviation,9866.970477,1.932722204,73.167340845,0.0,0.0,9942.070540049,9942.070539999999,-4.900175554212183e-08
17_ANZ,1.A.3.b_noRES,Road Transportation no resuspension,95011.84769,278.071983784,1230.6759487600002,0.0,392.2413668,96520.595622544,96520.595621627,-9.170034900307655e-07
17_ANZ,1.A.3.c,Railways,3538.254187,5.549613216,361.299167525,0.0,0.0,3905.102967741,3905.102967,-7.410003490804229e-07
17_ANZ,1.A.3.d,Water-borne Navigation,2461.7452510000003,6.586625499999999,17.810772959999998,0.0,0.0,2486.1426494600005,2486.1426498,3.3999958759522997e-07
17_ANZ,1.A.3.e,Other Transportation,1516.150041,1.130992352,1.895912025,0.0,0.0,1519.176945377,1519.176946,6.230000053619733e-07
17_ANZ,1.A.4,Residential and other sectors,23180.245413,523.611495428,769.194235605,0.0,5419.345244,24473.051144032997,24473.05113829,-5.742997018387541e-06
17_ANZ,1.A.5,Non-Specified,9129.357964,14.522315304,924.283842075,0.0,0.0,10068.164121379,10068.16412,-1.3790013326797634e-06
17_ANZ,1.B.1,Solid Fuels,4192.9154961,36122.71840268,0.0,0.0,0.0,40315.633898780005,42895.8280883,2580.1941895199925
17_ANZ,1.B.2,Oil and Natural Gas,3078.2895535,14733.073901140002,12.04891188,0.0,391.2983108,17823.412366520002,18875.77479015,1052.3624236299984
17_ANZ,2.A.1,Cement production,3333.843462,0.0,0.0,0.0,0.0,3333.843462,3333.843462,0.0
17_ANZ,2.A.2,Lime production,1522.5,0.0,0.0,0.0,0.0,1522.5,1522.5,0.0
17_ANZ,2.A.3,Glass Production,102.82100815,0.0,0.0,0.0,0.0,102.82100815,102.82100815,0.0
17_ANZ,2.A.4,Other Process Uses of Carbonates,1617.3274845,0.0,0.0,0.0,0.0,1617.3274845,1617.3274844999999,-2.2737367544323206e-13
17_ANZ,2.B,Chemical Industry,5007.556617,117.03304186,3685.18275,0.0,0.0,8809.77240886,8809.772409,1.3999851944390684e-07
17_ANZ,2.C,Metal Industry,4485.199561,16.0583892,0.0,331.32907980000004,0.0,4832.587030000001,4832.587032699999,2.6999987312592566e-06
17_ANZ,2.D,Non-Energy Products from Fuels and Solvent Use,1249.9482462,0.0,0.0,0.0,0.0,1249.9482462,1249.9482462,0.0
17_ANZ,2.E,Electronics Industry,0.0,0.0,0.0,6.0586316,0.0,6.0586316,5.076146667,-0.9824849330000003
17_ANZ,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,11716.893095628,0.0,11716.893095628,11598.567113000001,-118.32598262799911
17_ANZ,2.G,Other Product Manufacture and Use,0.0,0.0,170.25525013,413.574162,0.0,583.82941213,583.82940048,-1.1650000033114338e-05
17_ANZ,3.A.1,Enteric Fermentation,0.0,94809.5589028,0.0,0.0,0.0,94809.5589028,94809.55890999999,7.199996616691351e-06
17_ANZ,3.A.2,Manure Management,0.0,8802.2369092,36.210739235,0.0,0.0,8838.447648435002,8838.447648,-4.3500222091097385e-07
17_ANZ,3.C.1,Emissions from biomass burning,0.0,468.290246452,114.9045512,0.0,9384.3878768,583.194797652,583.19479775,9.799998679227429e-08
17_ANZ,3.C.2,Liming,1474.0000003,0.0,0.0,0.0,0.0,1474.0000003,1474.0000003,0.0
17_ANZ,3.C.3,Urea application,1829.9282391,0.0,0.0,0.0,0.0,1829.9282391,1829.9282391000002,2.2737367544323206e-13
17_ANZ,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,37272.78431155,0.0,0.0,37272.78431155,37272.784321,9.449999197386205e-06
17_ANZ,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,3954.278893955,0.0,0.0,3954.278893955,3954.278895,1.044999862642726e-06
17_ANZ,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,101.39381452,0.0,0.0,101.39381452,101.39381448,-4.000000330961484e-08
17_ANZ,3.C.7,Rice cultivations,0.0,33.8954364,0.0,0.0,0.0,33.8954364,33.8954364,0.0
17_ANZ,4.A,Solid Waste Disposal,0.0,16364.842625600002,0.0,0.0,0.0,16364.842625600002,16364.842621,-4.6000022848602384e-06
17_ANZ,4.B,Biological Treatment of Solid Waste,0.0,168.292385044,506.145211185,0.0,0.0,674.4375962290001,674.4375963,7.099993126757909e-08
17_ANZ,4.C,Incineration and Open Burning of Waste,76.87646406,86.19984287599999,15.70999023,0.0,0.0,178.78629716599997,178.78629733,1.6400002778027556e-07
17_ANZ,4.D,Wastewater Treatment and Discharge,0.0,2286.06094248,593.1027805,0.0,0.0,2879.16372298,2879.1637226,-3.800000740739051e-07
17_ANZ,4.E,Other,0.0,326.894172864,0.0,0.0,0.0,326.894172864,326.89417283,-3.399998149689054e-08
17_ANZ,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,4601.021334635,0.0,0.0,4601.021334635,4601.0213357,1.0650001058820635e-06
17_ANZ,5.B,Fossil fuel fires,189.2,16.8,0.795,0.0,0.0,206.795,207.995,1.200000000000017
