1.B.2,N2O,07_NAM,169.07236061999998
2.B,N2O,07_NAM,17405.935445755
2.G,N2O,07_NAM,4200.274165032
3.A.2,N2O,07_NAM,4756.8475901985
3.C.1,N2O,07_NAM,71.19359047600001
3.C.4,N2O,07_NAM,139432.403342975
3.C.5,N2O,07_NAM,24763.496343975003
3.C.6,N2O,07_NAM,1068.433990647
4.B,N2O,07_NAM,2198.005434715
4.C,N2O,07_NAM,71.46992999825
4.D,N2O,07_NAM,8507.17632187
5.A,N2O,07_NAM,15066.594268547502
5.B,N2O,07_NAM,19.875
1.A.1.a,N2O,08_LAM,2732.79596124082
1.A.1.bc,N2O,08_LAM,757.2350497738804
1.A.2,N2O,08_LAM,2794.007815432048
1.A.3.a,N2O,08_LAM,122.8425115875
1.A.3.b_noRES,N2O,08_LAM,7314.312097137879
1.A.3.c,N2O,08_LAM,529.7619331689999
1.A.3.d,N2O,08_LAM,68.83314932185
1.A.3.e,N2O,08_LAM,21.417383051
1.A.4,N2O,08_LAM,5981.672898049935
1.A.5,N2O,08_LAM,17.906139767796002
1.B.1,N2O,08_LAM,251.48072343
1.B.2,N2O,08_LAM,156.27761367325
2.B,N2O,08_LAM,3144.57909512
2.G,N2O,08_LAM,475.848558725555
3.A.2,N2O,08_LAM,8688.280999327999
3.C.1,N2O,08_LAM,3944.681308266475
3.C.4,N2O,08_LAM,214194.74423262
3.C.5,N2O,08_LAM,28415.730625845
3.C.6,N2O,08_LAM,1486.5695109405
4.B,N2O,08_LAM,1093.4385451115
4.C,N2O,08_LAM,69.35296219185
4.D,N2O,08_LAM,10119.581830985
5.A,N2O,08_LAM,14565.454188285
1.A.1.a,N2O,09_WEU,8081.8413873804
1.A.1.bc,N2O,09_WEU,105.601998885
1.A.2,N2O,09_WEU,1639.00681254915
1.A.3.a,N2O,09_WEU,195.24058009
1.A.3.b_noRES,N2O,09_WEU,7385.1089393
1.A.3.c,N2O,09_WEU,460.137385963
1.A.3.d,N2O,09_WEU,147.7219023756
1.A.3.e,N2O,09_WEU,6.81548859585
1.A.4,N2O,09_WEU,6589.2439424014
1.A.5,N2O,09_WEU,21.0992893417
1.B.1,N2O,09_WEU,2.6434311800000003
1.B.2,N2O,09_WEU,14.91446027505
2.B,N2O,09_WEU,18056.234587115
2.G,N2O,09_WEU,6305.863918499999
3.A.2,N2O,09_WEU,13786.782846031
3.C.1,N2O,09_WEU,98.9955127973
3.C.4,N2O,09_WEU,116001.11295055
3.C.5,N2O,09_WEU,23910.37289572
3.C.6,N2O,09_WEU,2099.5388233655
4.B,N2O,09_WEU,3129.100550855
4.C,N2O,09_WEU,463.612954243
4.D,N2O,09_WEU,9585.840343155
5.A,N2O,09_WEU,7997.083650902299
1.A.1.a,N2O,10_EEU,5017.892814495
1.A.1.bc,N2O,10_EEU,23.1919277419
1.A.2,N2O,10_EEU,407.619911955
1.A.3.a,N2O,10_EEU,3.738165154
1.A.3.b_noRES,N2O,10_EEU,1378.0834206909
1.A.3.c,N2O,10_EEU,158.04428356850002
1.A.3.d,N2O,10_EEU,3.58753502
1.A.3.e,N2O,10_EEU,2.0142921625
1.A.4,N2O,10_EEU,2373.41670266
1.A.5,N2O,10_EEU,33.497608285000005
1.B.1,N2O,10_EEU,2.314349675
1.B.2,N2O,10_EEU,1.53140326254
2.B,N2O,10_EEU,11606.884662195
2.G,N2O,10_EEU,821.5150843299999
3.A.2,N2O,10_EEU,2740.629058985
3.C.1,N2O,10_EEU,57.2433280343
3.C.4,N2O,10_EEU,38207.943836835
3.C.5,N2O,10_EEU,6985.143366315
3.C.6,N2O,10_EEU,503.682033535
4.B,N2O,10_EEU,677.715958945
4.C,N2O,10_EEU,15.5356551305
4.D,N2O,10_EEU,2149.91525375
5.A,N2O,10_EEU,2443.24167509
1.A.1.a,N2O,11_CAS,795.0692685991
1.A.1.bc,N2O,11_CAS,27.29768019675
1.A.2,N2O,11_CAS,192.103596162
1.A.3.a,N2O,11_CAS,12.585285925
1.A.3.b_noRES,N2O,11_CAS,1133.8477619735002
1.A.3.c,N2O,11_CAS,99.9841309875
1.A.3.d,N2O,11_CAS,3.711563235
1.A.3.e,N2O,11_CAS,4.711394349000001
